// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 15 benchmark(s) in total *****
// ***** Building 1 exe(s) in Parallel: Start   *****
// start dotnet  restore --nodeReuse:false /p:UseSharedCompilation=false /p:Deterministic=true /p:Optimize=true /p:ArtifactsPath="/home/paff/Projects/WinForward/benchmarks/WinForward.Benchmarks/bin/Release/net10.0/WinForward.Benchmarks-ShortRun-1/" /p:OutDir="/home/paff/Projects/WinForward/benchmarks/WinForward.Benchmarks/bin/Release/net10.0/WinForward.Benchmarks-ShortRun-1/bin/Release/net10.0/" /p:OutputPath="/home/paff/Projects/WinForward/benchmarks/WinForward.Benchmarks/bin/Release/net10.0/WinForward.Benchmarks-ShortRun-1/bin/Release/net10.0/" /p:PublishDir="/home/paff/Projects/WinForward/benchmarks/WinForward.Benchmarks/bin/Release/net10.0/WinForward.Benchmarks-ShortRun-1/publish/" in /home/paff/Projects/WinForward/benchmarks/WinForward.Benchmarks/bin/Release/net10.0/WinForward.Benchmarks-ShortRun-1
// command took 2.89 sec and exited with 0
// start dotnet  build -c Release --no-restore --nodeReuse:false /p:UseSharedCompilation=false /p:Deterministic=true /p:Optimize=true /p:ArtifactsPath="/home/paff/Projects/WinForward/benchmarks/WinForward.Benchmarks/bin/Release/net10.0/WinForward.Benchmarks-ShortRun-1/" /p:OutDir="/home/paff/Projects/WinForward/benchmarks/WinForward.Benchmarks/bin/Release/net10.0/WinForward.Benchmarks-ShortRun-1/bin/Release/net10.0/" /p:OutputPath="/home/paff/Projects/WinForward/benchmarks/WinForward.Benchmarks/bin/Release/net10.0/WinForward.Benchmarks-ShortRun-1/bin/Release/net10.0/" /p:PublishDir="/home/paff/Projects/WinForward/benchmarks/WinForward.Benchmarks/bin/Release/net10.0/WinForward.Benchmarks-ShortRun-1/publish/" --output "/home/paff/Projects/WinForward/benchmarks/WinForward.Benchmarks/bin/Release/net10.0/WinForward.Benchmarks-ShortRun-1/bin/Release/net10.0/" in /home/paff/Projects/WinForward/benchmarks/WinForward.Benchmarks/bin/Release/net10.0/WinForward.Benchmarks-ShortRun-1
// command took 34 sec and exited with 0
// ***** Done, took 00:00:37 (37.04 sec)   *****
// Found 15 benchmarks:
//   FrameworkSetupBenchmarks.RealTransport_CreateDisposeAsync: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Sessions=1]
//   FrameworkSetupBenchmarks.Control_ConnectDisposeAsync: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Sessions=1]
//   FrameworkSetupBenchmarks.Control_ConnectAssociateDisposeAsync: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Sessions=1]
//   FrameworkSetupBenchmarks.RelaySocket_CreateBindClose: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Sessions=1]
//   FrameworkSetupBenchmarks.SelfTraffic_RegisterRelease: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Sessions=1]
//   FrameworkSetupBenchmarks.RealTransport_CreateDisposeAsync: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Sessions=100]
//   FrameworkSetupBenchmarks.Control_ConnectDisposeAsync: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Sessions=100]
//   FrameworkSetupBenchmarks.Control_ConnectAssociateDisposeAsync: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Sessions=100]
//   FrameworkSetupBenchmarks.RelaySocket_CreateBindClose: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Sessions=100]
//   FrameworkSetupBenchmarks.SelfTraffic_RegisterRelease: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Sessions=100]
//   FrameworkSetupBenchmarks.RealTransport_CreateDisposeAsync: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Sessions=1000]
//   FrameworkSetupBenchmarks.Control_ConnectDisposeAsync: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Sessions=1000]
//   FrameworkSetupBenchmarks.Control_ConnectAssociateDisposeAsync: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Sessions=1000]
//   FrameworkSetupBenchmarks.RelaySocket_CreateBindClose: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Sessions=1000]
//   FrameworkSetupBenchmarks.SelfTraffic_RegisterRelease: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Sessions=1000]

// **************************
// Benchmark: FrameworkSetupBenchmarks.RealTransport_CreateDisposeAsync: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Sessions=1]
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet WinForward.Benchmarks-ShortRun-1.dll --anonymousPipes 150 151 --benchmarkName "WinForward.Benchmarks.Perf.FrameworkSetupBenchmarks.RealTransport_CreateDisposeAsync(Sessions: 1)" --job ShortRun --benchmarkId 0 in /home/paff/Projects/WinForward/benchmarks/WinForward.Benchmarks/bin/Release/net10.0/WinForward.Benchmarks-ShortRun-1/bin/Release/net10.0
// Failed to set up high priority (Permission denied). In order to run benchmarks with high priority, make sure you have the right permissions.
// BeforeAnythingElse

// Benchmark Process Environment Information:
// BenchmarkDotNet v0.15.8
// Runtime=.NET 10.0.12 (10.0.12, 10.0.1226.42308), X64 RyuJIT x86-64-v4
// GC=Concurrent Workstation
// HardwareIntrinsics=AVX512 BITALG+VBMI2+VNNI+VPOPCNTDQ,AVX512 IFMA+VBMI,AVX512 F+BW+CD+DQ+VL,AVX2+BMI1+BMI2+F16C+FMA+LZCNT+MOVBE,AVX,SSE3+SSSE3+SSE4.1+SSE4.2+POPCNT,X86Base+SSE+SSE2,AES+PCLMUL,AvxVnni VectorSize=256
// Job: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3)

OverheadWarmup   6: 2048 op, 6502.00 ns, 3.1748 ns/op
OverheadWarmup   7: 2048 op, 6673.00 ns, 3.2583 ns/op
OverheadWarmup   8: 2048 op, 6512.00 ns, 3.1797 ns/op

OverheadActual   1: 2048 op, 6673.00 ns, 3.2583 ns/op
OverheadActual   2: 2048 op, 6692.00 ns, 3.2676 ns/op
OverheadActual   3: 2048 op, 6702.00 ns, 3.2725 ns/op
OverheadActual   4: 2048 op, 6692.00 ns, 3.2676 ns/op
OverheadActual   5: 2048 op, 6753.00 ns, 3.2974 ns/op
OverheadActual   6: 2048 op, 6743.00 ns, 3.2925 ns/op
OverheadActual   7: 2048 op, 7825.00 ns, 3.8208 ns/op
OverheadActual   8: 2048 op, 6683.00 ns, 3.2632 ns/op
OverheadActual   9: 2048 op, 6632.00 ns, 3.2383 ns/op
OverheadActual  10: 2048 op, 6723.00 ns, 3.2827 ns/op
OverheadActual  11: 2048 op, 6692.00 ns, 3.2676 ns/op
OverheadActual  12: 2048 op, 6453.00 ns, 3.1509 ns/op
OverheadActual  13: 2048 op, 7213.00 ns, 3.5220 ns/op
OverheadActual  14: 2048 op, 6913.00 ns, 3.3755 ns/op
OverheadActual  15: 2048 op, 6693.00 ns, 3.2681 ns/op

WorkloadWarmup   1: 2048 op, 688838727.00 ns, 336.3470 us/op
WorkloadWarmup   2: 2048 op, 689697617.00 ns, 336.7664 us/op
WorkloadWarmup   3: 2048 op, 671734508.00 ns, 327.9954 us/op

// BeforeActualRun
WorkloadActual   1: 2048 op, 669245052.00 ns, 326.7798 us/op
WorkloadActual   2: 2048 op, 673014469.00 ns, 328.6203 us/op
WorkloadActual   3: 2048 op, 671610985.00 ns, 327.9351 us/op

// AfterActualRun
WorkloadResult   1: 2048 op, 669238359.00 ns, 326.7765 us/op
WorkloadResult   2: 2048 op, 673007776.00 ns, 328.6171 us/op
WorkloadResult   3: 2048 op, 671604292.00 ns, 327.9318 us/op
// GC:  19 0 0 327680000 2048
// Threading:  0 0 2048

// AfterAll
// Benchmark Process 891073 has exited with code 0.

Mean = 327.775 us, StdErr = 0.537 us (0.16%), N = 3, StdDev = 0.930 us
Min = 326.777 us, Q1 = 327.354 us, Median = 327.932 us, Q3 = 328.274 us, Max = 328.617 us
IQR = 0.920 us, LowerFence = 325.974 us, UpperFence = 329.655 us
ConfidenceInterval = [310.805 us; 344.746 us] (CI 99.9%), Margin = 16.971 us (5.18% of Mean)
Skewness = -0.16, Kurtosis = 0.67, MValue = 2

// ** Remained 0 (0.0%) benchmark(s) to run. Estimated finish 2026-09-22 11:50 (0h 0m from now) **
// ***** BenchmarkRunner: Finish  *****

// * Export *
  BenchmarkDotNet.Artifacts/results/WinForward.Benchmarks.Perf.FrameworkSetupBenchmarks-report.csv
  BenchmarkDotNet.Artifacts/results/WinForward.Benchmarks.Perf.FrameworkSetupBenchmarks-report-github.md
  BenchmarkDotNet.Artifacts/results/WinForward.Benchmarks.Perf.FrameworkSetupBenchmarks-report.html

// * Detailed results *
FrameworkSetupBenchmarks.RealTransport_CreateDisposeAsync: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Sessions=1]
Runtime = .NET 10.0.12 (10.0.12, 10.0.1226.42308), X64 RyuJIT x86-64-v4; GC = Concurrent Workstation
Mean = 915.267 us, StdErr = 3.923 us (0.43%), N = 3, StdDev = 6.794 us
Min = 910.658 us, Q1 = 911.365 us, Median = 912.073 us, Q3 = 917.571 us, Max = 923.069 us
IQR = 6.206 us, LowerFence = 902.057 us, UpperFence = 926.880 us
ConfidenceInterval = [791.317 us; 1,039.216 us] (CI 99.9%), Margin = 123.949 us (13.54% of Mean)
Skewness = 0.37, Kurtosis = 0.67, MValue = 2
-------------------- Histogram --------------------
[904.475 us ; 929.252 us) | @@@
---------------------------------------------------

FrameworkSetupBenchmarks.Control_ConnectDisposeAsync: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Sessions=1]
Runtime = .NET 10.0.12 (10.0.12, 10.0.1226.42308), X64 RyuJIT x86-64-v4; GC = Concurrent Workstation
Mean = 2.364 ms, StdErr = 0.004 ms (0.17%), N = 3, StdDev = 0.007 ms
Min = 2.358 ms, Q1 = 2.361 ms, Median = 2.363 ms, Q3 = 2.367 ms, Max = 2.372 ms
IQR = 0.007 ms, LowerFence = 2.351 ms, UpperFence = 2.377 ms
ConfidenceInterval = [2.240 ms; 2.488 ms] (CI 99.9%), Margin = 0.124 ms (5.24% of Mean)
Skewness = 0.16, Kurtosis = 0.67, MValue = 2
-------------------- Histogram --------------------
[2.352 ms ; 2.378 ms) | @@@
---------------------------------------------------

FrameworkSetupBenchmarks.Control_ConnectAssociateDisposeAsync: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Sessions=1]
Runtime = .NET 10.0.12 (10.0.12, 10.0.1226.42308), X64 RyuJIT x86-64-v4; GC = Concurrent Workstation
Mean = 4.527 ms, StdErr = 0.100 ms (2.22%), N = 3, StdDev = 0.174 ms
Min = 4.359 ms, Q1 = 4.438 ms, Median = 4.517 ms, Q3 = 4.611 ms, Max = 4.706 ms
IQR = 0.173 ms, LowerFence = 4.178 ms, UpperFence = 4.872 ms
ConfidenceInterval = [1.358 ms; 7.697 ms] (CI 99.9%), Margin = 3.169 ms (70.00% of Mean)
Skewness = 0.06, Kurtosis = 0.67, MValue = 2
-------------------- Histogram --------------------
[4.280 ms ; 4.596 ms) | @@
[4.596 ms ; 4.864 ms) | @
---------------------------------------------------

FrameworkSetupBenchmarks.RelaySocket_CreateBindClose: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Sessions=1]
Runtime = .NET 10.0.12 (10.0.12, 10.0.1226.42308), X64 RyuJIT x86-64-v4; GC = Concurrent Workstation
Mean = 13.149 us, StdErr = 0.016 us (0.12%), N = 3, StdDev = 0.028 us
Min = 13.120 us, Q1 = 13.135 us, Median = 13.149 us, Q3 = 13.163 us, Max = 13.177 us
IQR = 0.028 us, LowerFence = 13.092 us, UpperFence = 13.206 us
ConfidenceInterval = [12.631 us; 13.667 us] (CI 99.9%), Margin = 0.518 us (3.94% of Mean)
Skewness = -0.01, Kurtosis = 0.67, MValue = 2
-------------------- Histogram --------------------
[13.094 us ; 13.203 us) | @@@
---------------------------------------------------

FrameworkSetupBenchmarks.SelfTraffic_RegisterRelease: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Sessions=1]
Runtime = .NET 10.0.12 (10.0.12, 10.0.1226.42308), X64 RyuJIT x86-64-v4; GC = Concurrent Workstation
Mean = 360.952 ns, StdErr = 0.828 ns (0.23%), N = 3, StdDev = 1.434 ns
Min = 359.966 ns, Q1 = 360.130 ns, Median = 360.294 ns, Q3 = 361.445 ns, Max = 362.597 ns
IQR = 1.315 ns, LowerFence = 358.157 ns, UpperFence = 363.418 ns
ConfidenceInterval = [334.800 ns; 387.105 ns] (CI 99.9%), Margin = 26.152 ns (7.25% of Mean)
Skewness = 0.36, Kurtosis = 0.67, MValue = 2
-------------------- Histogram --------------------
[358.662 ns ; 363.901 ns) | @@@
---------------------------------------------------

FrameworkSetupBenchmarks.RealTransport_CreateDisposeAsync: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Sessions=100]
Runtime = .NET 10.0.12 (10.0.12, 10.0.1226.42308), X64 RyuJIT x86-64-v4; GC = Concurrent Workstation
Mean = 443.293 ms, StdErr = 28.330 ms (6.39%), N = 3, StdDev = 49.068 ms
Min = 401.818 ms, Q1 = 416.209 ms, Median = 430.599 ms, Q3 = 464.030 ms, Max = 497.460 ms
IQR = 47.821 ms, LowerFence = 344.477 ms, UpperFence = 535.761 ms
ConfidenceInterval = [-451.896 ms; 1,338.481 ms] (CI 99.9%), Margin = 895.189 ms (201.94% of Mean)
Skewness = 0.24, Kurtosis = 0.67, MValue = 2
-------------------- Histogram --------------------
[371.555 ms ; 460.863 ms) | @@
[460.863 ms ; 542.114 ms) | @
---------------------------------------------------

FrameworkSetupBenchmarks.Control_ConnectDisposeAsync: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Sessions=100]
Runtime = .NET 10.0.12 (10.0.12, 10.0.1226.42308), X64 RyuJIT x86-64-v4; GC = Concurrent Workstation
Mean = 380.001 ms, StdErr = 1.803 ms (0.47%), N = 3, StdDev = 3.123 ms
Min = 376.515 ms, Q1 = 378.730 ms, Median = 380.945 ms, Q3 = 381.744 ms, Max = 382.543 ms
IQR = 3.014 ms, LowerFence = 374.209 ms, UpperFence = 386.265 ms
ConfidenceInterval = [323.025 ms; 436.977 ms] (CI 99.9%), Margin = 56.976 ms (14.99% of Mean)
Skewness = -0.27, Kurtosis = 0.67, MValue = 2
-------------------- Histogram --------------------
[373.673 ms ; 385.385 ms) | @@@
---------------------------------------------------

FrameworkSetupBenchmarks.Control_ConnectAssociateDisposeAsync: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Sessions=100]
Runtime = .NET 10.0.12 (10.0.12, 10.0.1226.42308), X64 RyuJIT x86-64-v4; GC = Concurrent Workstation
Mean = 425.239 ms, StdErr = 10.319 ms (2.43%), N = 3, StdDev = 17.873 ms
Min = 413.084 ms, Q1 = 414.978 ms, Median = 416.871 ms, Q3 = 431.316 ms, Max = 445.761 ms
IQR = 16.338 ms, LowerFence = 390.470 ms, UpperFence = 455.823 ms
ConfidenceInterval = [99.164 ms; 751.313 ms] (CI 99.9%), Margin = 326.074 ms (76.68% of Mean)
Skewness = 0.37, Kurtosis = 0.67, MValue = 2
-------------------- Histogram --------------------
[396.819 ms ; 431.243 ms) | @@
[431.243 ms ; 462.026 ms) | @
---------------------------------------------------

FrameworkSetupBenchmarks.RelaySocket_CreateBindClose: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Sessions=100]
Runtime = .NET 10.0.12 (10.0.12, 10.0.1226.42308), X64 RyuJIT x86-64-v4; GC = Concurrent Workstation
Mean = 1.330 ms, StdErr = 0.013 ms (1.00%), N = 3, StdDev = 0.023 ms
Min = 1.305 ms, Q1 = 1.321 ms, Median = 1.338 ms, Q3 = 1.343 ms, Max = 1.349 ms
IQR = 0.022 ms, LowerFence = 1.288 ms, UpperFence = 1.376 ms
ConfidenceInterval = [0.911 ms; 1.750 ms] (CI 99.9%), Margin = 0.419 ms (31.53% of Mean)
Skewness = -0.3, Kurtosis = 0.67, MValue = 2
-------------------- Histogram --------------------
[1.284 ms ; 1.322 ms) | @
[1.322 ms ; 1.369 ms) | @@
---------------------------------------------------

FrameworkSetupBenchmarks.SelfTraffic_RegisterRelease: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Sessions=100]
Runtime = .NET 10.0.12 (10.0.12, 10.0.1226.42308), X64 RyuJIT x86-64-v4; GC = Concurrent Workstation
Mean = 32.666 us, StdErr = 0.081 us (0.25%), N = 3, StdDev = 0.141 us
Min = 32.504 us, Q1 = 32.621 us, Median = 32.738 us, Q3 = 32.747 us, Max = 32.755 us
IQR = 0.126 us, LowerFence = 32.433 us, UpperFence = 32.935 us
ConfidenceInterval = [30.102 us; 35.230 us] (CI 99.9%), Margin = 2.564 us (7.85% of Mean)
Skewness = -0.38, Kurtosis = 0.67, MValue = 2
-------------------- Histogram --------------------
[32.502 us ; 32.757 us) | @@@
---------------------------------------------------

FrameworkSetupBenchmarks.RealTransport_CreateDisposeAsync: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Sessions=1000]
Runtime = .NET 10.0.12 (10.0.12, 10.0.1226.42308), X64 RyuJIT x86-64-v4; GC = Concurrent Workstation
Mean = 1.403 s, StdErr = 0.584 s (41.65%), N = 3, StdDev = 1.012 s
Min = 0.767 s, Q1 = 0.820 s, Median = 0.872 s, Q3 = 1.721 s, Max = 2.570 s
IQR = 0.902 s, LowerFence = -0.533 s, UpperFence = 3.074 s
ConfidenceInterval = [-17.063 s; 19.869 s] (CI 99.9%), Margin = 18.466 s (1315.95% of Mean)
Skewness = 0.38, Kurtosis = 0.67, MValue = 2
-------------------- Histogram --------------------
[0.748 s ; 2.590 s) | @@@
---------------------------------------------------

FrameworkSetupBenchmarks.Control_ConnectDisposeAsync: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Sessions=1000]
Runtime = .NET 10.0.12 (10.0.12, 10.0.1226.42308), X64 RyuJIT x86-64-v4; GC = Concurrent Workstation
Mean = 3.840 s, StdErr = 0.093 s (2.41%), N = 3, StdDev = 0.161 s
Min = 3.670 s, Q1 = 3.766 s, Median = 3.861 s, Q3 = 3.925 s, Max = 3.989 s
IQR = 0.159 s, LowerFence = 3.526 s, UpperFence = 4.164 s
ConfidenceInterval = [0.911 s; 6.769 s] (CI 99.9%), Margin = 2.929 s (76.27% of Mean)
Skewness = -0.13, Kurtosis = 0.67, MValue = 2
-------------------- Histogram --------------------
[3.524 s ; 3.779 s) | @
[3.779 s ; 4.071 s) | @@
---------------------------------------------------

FrameworkSetupBenchmarks.Control_ConnectAssociateDisposeAsync: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Sessions=1000]
Runtime = .NET 10.0.12 (10.0.12, 10.0.1226.42308), X64 RyuJIT x86-64-v4; GC = Concurrent Workstation
Mean = 1.622 s, StdErr = 0.900 s (55.47%), N = 3, StdDev = 1.558 s
Min = 0.722 s, Q1 = 0.722 s, Median = 0.723 s, Q3 = 2.072 s, Max = 3.421 s
IQR = 1.350 s, LowerFence = -1.302 s, UpperFence = 4.096 s
ConfidenceInterval = [-26.802 s; 30.045 s] (CI 99.9%), Margin = 28.423 s (1752.66% of Mean)
Skewness = 0.38, Kurtosis = 0.67, MValue = 2
-------------------- Histogram --------------------
[0.653 s ; 3.489 s) | @@@
---------------------------------------------------

FrameworkSetupBenchmarks.RelaySocket_CreateBindClose: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Sessions=1000]
Runtime = .NET 10.0.12 (10.0.12, 10.0.1226.42308), X64 RyuJIT x86-64-v4; GC = Concurrent Workstation
Mean = 13.338 ms, StdErr = 0.009 ms (0.07%), N = 3, StdDev = 0.015 ms
Min = 13.321 ms, Q1 = 13.333 ms, Median = 13.344 ms, Q3 = 13.347 ms, Max = 13.350 ms
IQR = 0.014 ms, LowerFence = 13.311 ms, UpperFence = 13.368 ms
ConfidenceInterval = [13.062 ms; 13.614 ms] (CI 99.9%), Margin = 0.276 ms (2.07% of Mean)
Skewness = -0.32, Kurtosis = 0.67, MValue = 2
-------------------- Histogram --------------------
[13.307 ms ; 13.364 ms) | @@@
---------------------------------------------------

FrameworkSetupBenchmarks.SelfTraffic_RegisterRelease: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Sessions=1000]
Runtime = .NET 10.0.12 (10.0.12, 10.0.1226.42308), X64 RyuJIT x86-64-v4; GC = Concurrent Workstation
Mean = 327.775 us, StdErr = 0.537 us (0.16%), N = 3, StdDev = 0.930 us
Min = 326.777 us, Q1 = 327.354 us, Median = 327.932 us, Q3 = 328.274 us, Max = 328.617 us
IQR = 0.920 us, LowerFence = 325.974 us, UpperFence = 329.655 us
ConfidenceInterval = [310.805 us; 344.746 us] (CI 99.9%), Margin = 16.971 us (5.18% of Mean)
Skewness = -0.16, Kurtosis = 0.67, MValue = 2
-------------------- Histogram --------------------
[325.930 us ; 329.464 us) | @@@
---------------------------------------------------

// * Summary *

BenchmarkDotNet v0.15.8, Linux NixOS 26.11 (Zokor)
AMD Ryzen 9 9955HX 2.50GHz, 1 CPU, 32 logical and 16 physical cores
.NET SDK 10.0.401
  [Host]   : .NET 10.0.12 (10.0.12, 10.0.1226.42308), X64 RyuJIT x86-64-v4
  ShortRun : .NET 10.0.12 (10.0.12, 10.0.1226.42308), X64 RyuJIT x86-64-v4

Job=ShortRun  IterationCount=3  LaunchCount=1  
WarmupCount=3  

| Method                               | Sessions | Mean               | Error                | StdDev              | Median             | Gen0      | Gen1      | Allocated  |
|------------------------------------- |--------- |-------------------:|---------------------:|--------------------:|-------------------:|----------:|----------:|-----------:|
| RealTransport_CreateDisposeAsync     | 1        |       915,266.5 ns |        123,949.30 ns |         6,794.08 ns |       912,073.1 ns |    3.9063 |    1.9531 |    83682 B |
| Control_ConnectDisposeAsync          | 1        |     2,364,239.1 ns |        123,936.44 ns |         6,793.37 ns |     2,363,088.4 ns |    3.9063 |    2.9297 |    77657 B |
| Control_ConnectAssociateDisposeAsync | 1        |     4,527,248.9 ns |      3,169,275.31 ns |       173,718.67 ns |     4,516,791.9 ns |         - |         - |    80476 B |
| RelaySocket_CreateBindClose          | 1        |        13,148.9 ns |            517.95 ns |            28.39 ns |        13,149.3 ns |    0.0305 |         - |      576 B |
| SelfTraffic_RegisterRelease          | 1        |           361.0 ns |             26.15 ns |             1.43 ns |           360.3 ns |    0.0095 |         - |      160 B |
| RealTransport_CreateDisposeAsync     | 100      |   443,292,511.3 ns |    895,188,987.94 ns |    49,068,329.31 ns |   430,598,963.0 ns |         - |         - |  8342480 B |
| Control_ConnectDisposeAsync          | 100      |   380,001,087.3 ns |     56,976,176.87 ns |     3,123,056.52 ns |   380,945,168.0 ns |         - |         - |  7742384 B |
| Control_ConnectAssociateDisposeAsync | 100      |   425,238,642.0 ns |    326,074,191.30 ns |    17,873,226.79 ns |   416,870,792.0 ns |         - |         - |  8022200 B |
| RelaySocket_CreateBindClose          | 100      |     1,330,472.8 ns |        419,489.96 ns |        22,993.66 ns |     1,338,246.7 ns |    1.9531 |         - |    57600 B |
| SelfTraffic_RegisterRelease          | 100      |        32,665.9 ns |          2,563.84 ns |           140.53 ns |        32,738.4 ns |    0.9155 |         - |    16000 B |
| RealTransport_CreateDisposeAsync     | 1000     | 1,403,249,188.7 ns | 18,466,021,855.72 ns | 1,012,184,972.81 ns |   871,997,455.0 ns | 5000.0000 | 4000.0000 | 83441856 B |
| Control_ConnectDisposeAsync          | 1000     | 3,840,138,969.3 ns |  2,928,743,596.98 ns |   160,534,319.80 ns | 3,861,254,965.0 ns | 4000.0000 | 3000.0000 | 77446992 B |
| Control_ConnectAssociateDisposeAsync | 1000     | 1,621,724,621.7 ns | 28,423,365,490.01 ns | 1,557,980,579.16 ns |   722,841,484.0 ns | 4000.0000 | 3000.0000 | 80311568 B |
| RelaySocket_CreateBindClose          | 1000     |    13,338,266.5 ns |        275,796.02 ns |        15,117.31 ns |    13,343,910.0 ns |   31.2500 |         - |   576000 B |
| SelfTraffic_RegisterRelease          | 1000     |       327,775.1 ns |         16,970.56 ns |           930.21 ns |       327,931.8 ns |    9.2773 |         - |   160000 B |

// * Legends *
  Sessions  : Value of the 'Sessions' parameter
  Mean      : Arithmetic mean of all measurements
  Error     : Half of 99.9% confidence interval
  StdDev    : Standard deviation of all measurements
  Median    : Value separating the higher half of all measurements (50th percentile)
  Gen0      : GC Generation 0 collects per 1000 operations
  Gen1      : GC Generation 1 collects per 1000 operations
  Allocated : Allocated memory per single operation (managed only, inclusive, 1KB = 1024B)
  1 ns      : 1 Nanosecond (0.000000001 sec)

// * Diagnostic Output - MemoryDiagnoser *


// ***** BenchmarkRunner: End *****
Run time: 00:02:30 (150.98 sec), executed benchmarks: 15

Global total time: 00:03:08 (188.19 sec), executed benchmarks: 15
// * Artifacts cleanup *
Artifacts cleanup is finished
